State,Disease,Year,Month,Cases,Monthly_Avg_AQI
Uttar Pradesh,Chickenpox,2023,11,14,215.22390572390572
Uttar Pradesh,Chickenpox,2023,12,22,179.16
Uttar Pradesh,Chickenpox,2024,4,6,114.60271646859083
Uttar Pradesh,Chickenpox,2024,5,16,136.21608040201005
Uttar Pradesh,Chickenpox,2024,7,7,66.04857621440536
Uttar Pradesh,Chickenpox,2024,12,18,137.291325695581
Uttar Pradesh,Chickenpox,2025,1,6,132.71452702702703
Uttar Pradesh,Cholera,2024,7,75,66.04857621440536
Uttar Pradesh,Dengue,2023,7,15,63.79595278246206
Uttar Pradesh,Dengue,2023,8,195,87.2909090909091
Uttar Pradesh,Dengue,2023,9,41,83.0261780104712
Uttar Pradesh,Dengue,2023,10,108,142.73648648648648
Uttar Pradesh,Dengue,2024,10,8,140.7345276872964
Uttar Pradesh,Dengue and Chikungunya,2024,11,235,195.20637583892616
Uttar Pradesh,Diphtheria,2024,8,17,55.43069306930693
Uttar Pradesh,Fever,2023,1,24,173.7133105802048
Uttar Pradesh,Fever,2023,12,144,179.16
Uttar Pradesh,Fever,2024,9,27,72.71378708551484
Uttar Pradesh,Fever,2024,11,14,195.20637583892616
Uttar Pradesh,Fever with Rash,2023,2,11,136.86567164179104
Uttar Pradesh,Fever with Rash,2023,6,3,104.13660245183888
Uttar Pradesh,Fever with Rash,2023,7,5,63.79595278246206
Uttar Pradesh,Fever with Rash,2024,2,22,127.75661375661376
Uttar Pradesh,Fever with Rash,2024,3,24,104.21710526315789
Uttar Pradesh,Fever with Rash,2024,4,28,114.60271646859083
Uttar Pradesh,Fever with Rash,2024,5,19,136.21608040201005
Uttar Pradesh,Fever with Rash,2024,10,8,140.7345276872964
Uttar Pradesh,Fever with rash,2024,1,12,174.58169934640523
Uttar Pradesh,Fever with rash,2024,6,16,118.55908289241623
Uttar Pradesh,Food Poisoning,2023,2,21,136.86567164179104
Uttar Pradesh,Food Poisoning,2023,6,20,104.13660245183888
Uttar Pradesh,Food Poisoning,2023,7,107,63.79595278246206
Uttar Pradesh,Food Poisoning,2023,8,37,87.2909090909091
Uttar Pradesh,Food Poisoning,2023,10,649,142.73648648648648
Uttar Pradesh,Food Poisoning,2023,12,45,179.16
Uttar Pradesh,Food Poisoning,2024,2,106,127.75661375661376
Uttar Pradesh,Food Poisoning,2024,3,26,104.21710526315789
Uttar Pradesh,Food Poisoning,2024,4,226,114.60271646859083
Uttar Pradesh,Food Poisoning,2024,5,14,136.21608040201005
Uttar Pradesh,Food Poisoning,2024,6,21,118.55908289241623
Uttar Pradesh,Food Poisoning,2024,7,69,66.04857621440536
Uttar Pradesh,Food Poisoning,2024,8,172,55.43069306930693
Uttar Pradesh,Food Poisoning,2024,9,43,72.71378708551484
Uttar Pradesh,Food Poisoning,2024,10,347,140.7345276872964
Uttar Pradesh,Food Poisoning,2024,11,35,195.20637583892616
Uttar Pradesh,Food Poisoning,2024,12,97,137.291325695581
Uttar Pradesh,Food Poisoning,2025,1,85,132.71452702702703
Uttar Pradesh,Food Poisoning,2025,2,98,104.19744058500915
Uttar Pradesh,Food poisoning,2024,10,85,140.7345276872964
Uttar Pradesh,Jatropha Seeds Poisoning,2023,1,16,173.7133105802048
Uttar Pradesh,Leptospirosis,2024,3,3,104.21710526315789
Uttar Pradesh,Leptospirosis,2024,10,21,140.7345276872964
Uttar Pradesh,Malaria,2023,8,95,87.2909090909091
Uttar Pradesh,Malaria,2023,9,46,83.0261780104712
Uttar Pradesh,Malaria,2024,4,166,114.60271646859083
Uttar Pradesh,Malaria,2024,9,23,72.71378708551484
Uttar Pradesh,Measles,2023,1,38,173.7133105802048
Uttar Pradesh,Measles,2023,5,3,121.29815745393635
Uttar Pradesh,Measles,2023,8,28,87.2909090909091
Uttar Pradesh,Measles,2023,9,11,83.0261780104712
Uttar Pradesh,Measles,2023,11,27,215.22390572390572
Uttar Pradesh,Measles,2023,12,72,179.16
Uttar Pradesh,Measles,2024,1,63,174.58169934640523
Uttar Pradesh,Measles,2024,2,21,127.75661375661376
Uttar Pradesh,Measles,2024,4,34,114.60271646859083
Uttar Pradesh,Measles,2024,5,9,136.21608040201005
Uttar Pradesh,Measles,2024,6,23,118.55908289241623
Uttar Pradesh,Measles,2024,7,4,66.04857621440536
Uttar Pradesh,Measles,2024,11,4,195.20637583892616
Uttar Pradesh,Measles,2025,2,23,104.19744058500915
Uttar Pradesh,Measles,2025,3,25,108.48258706467662
Uttar Pradesh,Mumps,2023,12,39,179.16
Uttar Pradesh,Mumps,2024,11,21,195.20637583892616
Uttar Pradesh,Nagar,2025,2,22,104.19744058500915
Uttar Pradesh,Others,2023,6,57,104.13660245183888
Uttar Pradesh,Rubella,2024,4,4,114.60271646859083
Uttar Pradesh,Scrub Typhus,2023,8,63,87.2909090909091
Uttar Pradesh,Scrub Typhus,2023,11,16,215.22390572390572
Uttar Pradesh,Scrub Typhus,2024,10,48,140.7345276872964
Uttarakhand,Acute Diarrheal Disease,2023,1,97,160.14285714285714
Uttarakhand,Acute Diarrheal Disease,2023,6,236,61.847457627118644
Uttarakhand,Acute Diarrheal Disease,2023,7,8,41.973333333333336
Uttarakhand,Acute Diarrheal Disease,2023,8,35,65.81012658227849
Uttarakhand,Acute Diarrheal Disease,2024,6,145,109.37037037037037
Uttarakhand,Acute Diarrheal Disease,2024,7,105,47.616279069767444
Uttarakhand,Chickenpox,2024,7,16,47.616279069767444
Uttarakhand,Dengue,2023,7,1084,41.973333333333336
Uttarakhand,Dengue,2024,10,8,90.13953488372093
Uttarakhand,Dysentery,2023,6,20,61.847457627118644
Uttarakhand,Fever,2023,6,25,61.847457627118644
Uttarakhand,Fever,2023,12,27,112.76923076923077
Uttarakhand,Food Poisoning,2024,2,23,88.3953488372093
Uttarakhand,Food Poisoning,2024,11,32,133.36363636363637
Uttarakhand,Food Poisoning,2025,3,417,78.95238095238095
Uttarakhand,Hepatitis A,2023,2,56,100.0576923076923
Uttarakhand,Hepatitis A,2023,8,12,65.81012658227849
Uttarakhand,Hepatitis A,2024,6,11,109.37037037037037
Uttarakhand,Hepatitis A,2024,7,18,47.616279069767444
Uttarakhand,Hepatitis A,2025,3,12,78.95238095238095
Uttarakhand,Hepatitis A,2025,4,8,101.65517241379311
Uttarakhand,Mumps,2024,1,51,173.48192771084337
Uttarakhand,Mumps,2024,7,11,47.616279069767444
Uttarakhand,Mushroom Poisoning,2024,7,9,47.616279069767444
Uttarakhand,Typhoid,2023,3,18,71.77906976744185
West Bengal,Acute Diarrheal Disease,2023,3,107,112.73863636363636
West Bengal,Acute Diarrheal Disease,2023,4,452,104.32748538011695
West Bengal,Acute Diarrheal Disease,2023,5,30,77.14124293785311
West Bengal,Acute Diarrheal Disease,2023,6,152,66.34502923976608
West Bengal,Acute Diarrheal Disease,2023,7,19,42.31875
West Bengal,Acute Diarrheal Disease,2023,8,12,65.11299435028249
West Bengal,Acute Diarrheal Disease,2023,9,33,49.455621301775146
West Bengal,Acute Diarrheal Disease,2023,10,43,89.3879781420765
West Bengal,Acute Diarrheal Disease,2023,11,155,140.56497175141243
West Bengal,Acute Diarrheal Disease,2023,12,60,151.17224880382776
West Bengal,Acute Diarrheal Disease,2024,1,67,203.4278606965174
West Bengal,Acute Diarrheal Disease,2024,2,128,151.6530612244898
West Bengal,Acute Diarrheal Disease,2024,3,170,114.0439024390244
West Bengal,Acute Diarrheal Disease,2024,4,60,129.16666666666666
West Bengal,Acute Diarrheal Disease,2024,5,219,83.25116279069768
West Bengal,Acute Diarrheal Disease,2024,6,6,73.58851674641149
West Bengal,Acute Diarrheal Disease,2024,7,203,50.943661971830984
West Bengal,Acute Diarrheal Disease,2024,8,91,59.267605633802816
West Bengal,Acute Diarrheal Disease,2024,9,350,61.18357487922705
West Bengal,Acute Diarrheal Disease,2024,10,340,95.6221198156682
West Bengal,Acute Diarrheal Disease,2024,11,249,187.60765550239233
West Bengal,Acute Diarrheal Disease,2025,1,72,208.77884615384616
West Bengal,Acute Diarrheal Disease,2025,3,224,130.75943396226415
West Bengal,Acute Diarrheal Disease,2025,4,34,83.52195121951219
West Bengal,Acute Gastroenteritis,2025,3,313,130.75943396226415
West Bengal,Anthrax,2023,5,2,77.14124293785311
West Bengal,Bardhaman,2024,11,38,187.60765550239233
West Bengal,Chickenpox,2024,4,14,129.16666666666666
West Bengal,Chickenpox,2025,2,15,160.01554404145077
West Bengal,Chickenpox,2025,3,19,130.75943396226415
West Bengal,Chickenpox,2025,4,12,83.52195121951219
West Bengal,Chikungunya,2024,10,24,95.6221198156682
West Bengal,Chikungunya,2024,11,59,187.60765550239233
West Bengal,Cholera,2023,8,21,65.11299435028249
West Bengal,Cholera,2024,2,20,151.6530612244898
West Bengal,Cholera,2024,4,110,129.16666666666666
West Bengal,Cholera,2024,5,19,83.25116279069768
West Bengal,Cholera,2024,9,34,61.18357487922705
West Bengal,Cholera,2024,10,14,95.6221198156682
West Bengal,Cholera,2025,2,13,160.01554404145077
West Bengal,Cholera,2025,3,11,130.75943396226415
West Bengal,Food Poisoning,2023,3,425,112.73863636363636
West Bengal,Food Poisoning,2023,4,278,104.32748538011695
West Bengal,Food Poisoning,2023,5,160,77.14124293785311
West Bengal,Food Poisoning,2023,6,78,66.34502923976608
West Bengal,Food Poisoning,2023,7,54,42.31875
West Bengal,Food Poisoning,2023,12,16,151.17224880382776
West Bengal,Food Poisoning,2024,1,236,203.4278606965174
West Bengal,Food Poisoning,2024,2,32,151.6530612244898
West Bengal,Food Poisoning,2024,4,105,129.16666666666666
West Bengal,Food Poisoning,2024,5,100,83.25116279069768
West Bengal,Food Poisoning,2024,6,77,73.58851674641149
West Bengal,Food Poisoning,2024,7,96,50.943661971830984
West Bengal,Food Poisoning,2024,8,45,59.267605633802816
West Bengal,Food Poisoning,2024,9,133,61.18357487922705
West Bengal,Food Poisoning,2024,12,112,214.36150234741785
West Bengal,Food Poisoning,2025,1,42,208.77884615384616
West Bengal,Food Poisoning,2025,2,95,160.01554404145077
West Bengal,Food Poisoning,2025,3,276,130.75943396226415
West Bengal,Hepatitis A,2024,5,14,83.25116279069768
West Bengal,Hepatitis A,2024,7,69,50.943661971830984
West Bengal,Hepatitis A,2025,3,64,130.75943396226415
West Bengal,Hepatitis A and E,2023,4,93,104.32748538011695
West Bengal,Malaria,2024,4,112,129.16666666666666
West Bengal,Malaria,2024,5,13,83.25116279069768
West Bengal,Malaria,2024,6,14,73.58851674641149
West Bengal,Malaria,2024,7,24,50.943661971830984
West Bengal,Malaria,2024,9,152,61.18357487922705
West Bengal,Paraganas,2024,10,20,95.6221198156682
West Bengal,Typhoid,2025,2,32,160.01554404145077
West Bengal,Typhoid,2025,3,18,130.75943396226415
