,area,month,state,aqi_value
4716,Kishanganj,2022-06,Bihar,95.47368421052632
4717,Kishanganj,2022-07,Bihar,62.629629629629626
4718,Kishanganj,2022-08,Bihar,65.44444444444444
4719,Kishanganj,2022-09,Bihar,61.095238095238095
4720,Kishanganj,2022-10,Bihar,86.83333333333333
4721,Kishanganj,2022-11,Bihar,187.33333333333334
4722,Kishanganj,2022-12,Bihar,275.3225806451613
4723,Kishanganj,2023-01,Bihar,301.4642857142857
4724,Kishanganj,2023-02,Bihar,257.9259259259259
4725,Kishanganj,2023-03,Bihar,161.63333333333333
4726,Kishanganj,2023-04,Bihar,143.72413793103448
4727,Kishanganj,2023-05,Bihar,94.55172413793103
4728,Kishanganj,2023-06,Bihar,74.5
4729,Kishanganj,2023-07,Bihar,49.458333333333336
4730,Kishanganj,2023-08,Bihar,71.8076923076923
4731,Kishanganj,2023-09,Bihar,84.88888888888889
4732,Kishanganj,2023-10,Bihar,107.46153846153847
4733,Kishanganj,2023-11,Bihar,164.68965517241378
4734,Kishanganj,2023-12,Bihar,191.76666666666668
4735,Kishanganj,2024-01,Bihar,220.3448275862069
4736,Kishanganj,2024-02,Bihar,200.39285714285714
4737,Kishanganj,2024-03,Bihar,165.27777777777777
4738,Kishanganj,2024-04,Bihar,184.7
4739,Kishanganj,2024-05,Bihar,129.0
4740,Kishanganj,2024-06,Bihar,59.9375
4741,Kishanganj,2024-07,Bihar,73.15384615384616
4742,Kishanganj,2024-08,Bihar,53.75
4743,Kishanganj,2024-09,Bihar,67.18181818181819
4744,Kishanganj,2024-10,Bihar,91.67857142857143
4745,Kishanganj,2024-11,Bihar,178.9655172413793
4746,Kishanganj,2024-12,Bihar,159.45833333333334
4747,Kishanganj,2025-01,Bihar,211.2
4748,Kishanganj,2025-02,Bihar,148.88888888888889
4749,Kishanganj,2025-03,Bihar,117.96428571428571
4750,Kishanganj,2025-04,Bihar,112.85714285714286
4751,Kochi,2022-04,Kerala,84.1304347826087
4752,Kochi,2022-05,Kerala,99.13793103448276
4753,Kochi,2022-06,Kerala,60.92857142857143
4754,Kochi,2022-07,Kerala,90.6896551724138
4755,Kochi,2022-08,Kerala,95.17391304347827
4756,Kochi,2022-09,Kerala,124.2
4757,Kochi,2022-10,Kerala,116.04761904761905
4758,Kochi,2022-11,Kerala,181.27777777777777
4759,Kochi,2022-12,Kerala,159.28
4760,Kochi,2023-01,Kerala,155.57142857142858
4761,Kochi,2023-02,Kerala,152.10526315789474
4762,Kochi,2023-03,Kerala,107.11538461538461
4763,Kochi,2023-04,Kerala,64.2
4764,Kochi,2023-05,Kerala,83.93103448275862
4765,Kochi,2023-06,Kerala,75.70370370370371
4766,Kochi,2023-07,Kerala,77.65
4767,Kochi,2023-08,Kerala,74.70833333333333
4768,Kochi,2023-09,Kerala,69.47619047619048
4769,Kochi,2023-10,Kerala,79.64285714285714
4770,Kochi,2023-11,Kerala,94.66666666666667
4771,Kochi,2023-12,Kerala,104.1923076923077
4772,Kochi,2024-01,Kerala,113.45454545454545
4773,Kochi,2024-02,Kerala,91.14285714285714
4774,Kochi,2024-03,Kerala,71.84615384615384
4775,Kohima,2022-04,Nagaland,99.38095238095238
4776,Kohima,2022-05,Nagaland,67.87096774193549
4777,Kohima,2022-06,Nagaland,66.44444444444444
4778,Kohima,2022-07,Nagaland,53.2962962962963
4779,Kohima,2022-08,Nagaland,55.21739130434783
4780,Kohima,2022-09,Nagaland,63.0
4781,Kohima,2022-10,Nagaland,77.7
4782,Kohima,2022-11,Nagaland,88.24
4783,Kohima,2022-12,Nagaland,68.26666666666667
4784,Kohima,2023-01,Nagaland,94.4
4785,Kohima,2023-02,Nagaland,122.2
4786,Kohima,2023-03,Nagaland,124.35483870967742
4787,Kohima,2023-04,Nagaland,87.84615384615384
4788,Kohima,2023-05,Nagaland,64.16129032258064
4789,Kohima,2023-06,Nagaland,52.285714285714285
4790,Kohima,2023-07,Nagaland,47.206896551724135
4791,Kohima,2023-08,Nagaland,54.56521739130435
4792,Kohima,2023-09,Nagaland,57.59090909090909
4793,Kohima,2023-10,Nagaland,53.266666666666666
4794,Kohima,2023-11,Nagaland,57.53333333333333
4795,Kohima,2023-12,Nagaland,78.06451612903226
4796,Kohima,2024-01,Nagaland,100.35483870967742
4797,Kohima,2024-02,Nagaland,125.0
4798,Kohima,2024-03,Nagaland,119.56666666666666
4799,Kohima,2024-04,Nagaland,128.39285714285714
4800,Kohima,2024-05,Nagaland,77.0952380952381
4801,Kohima,2024-06,Nagaland,61.407407407407405
4802,Kohima,2024-07,Nagaland,43.464285714285715
4803,Kohima,2024-08,Nagaland,47.689655172413794
4804,Kohima,2024-09,Nagaland,54.766666666666666
4805,Kohima,2024-10,Nagaland,83.81481481481481
4806,Kohima,2024-11,Nagaland,66.54545454545455
4807,Kohima,2024-12,Nagaland,70.78571428571429
4808,Kohima,2025-01,Nagaland,86.27586206896552
4809,Kohima,2025-02,Nagaland,111.17391304347827
4810,Kohima,2025-03,Nagaland,135.0
4811,Kohima,2025-04,Nagaland,97.66666666666667
4812,Kolar,2022-04,Karnataka,75.58333333333333
4813,Kolar,2022-05,Karnataka,72.0
4814,Kolar,2022-10,Karnataka,94.22222222222223
4815,Kolar,2022-11,Karnataka,101.5
4816,Kolar,2022-12,Karnataka,142.25
4817,Kolar,2023-01,Karnataka,165.2
4818,Kolar,2023-02,Karnataka,167.41666666666666
4819,Kolar,2023-03,Karnataka,101.86363636363636
4820,Kolar,2023-04,Karnataka,71.9090909090909
4821,Kolar,2023-06,Karnataka,29.5
4822,Kolar,2023-07,Karnataka,33.45
4823,Kolar,2023-08,Karnataka,63.7
4824,Kolar,2023-09,Karnataka,36.13636363636363
4825,Kolar,2023-10,Karnataka,99.88461538461539
4826,Kolar,2023-11,Karnataka,87.26923076923077
4827,Kolar,2023-12,Karnataka,90.4074074074074
4828,Kolar,2024-01,Karnataka,84.53571428571429
4829,Kolar,2024-02,Karnataka,92.65217391304348
4830,Kolar,2024-03,Karnataka,97.625
4831,Kolar,2024-04,Karnataka,80.75
4832,Kolar,2024-05,Karnataka,55.5
4833,Kolar,2024-06,Karnataka,37.30769230769231
4834,Kolar,2024-07,Karnataka,58.77777777777778
4835,Kolar,2024-08,Karnataka,49.535714285714285
4836,Kolar,2024-09,Karnataka,49.38461538461539
4837,Kolar,2024-10,Karnataka,50.06666666666667
4838,Kolar,2024-11,Karnataka,52.92
4839,Kolar,2024-12,Karnataka,55.333333333333336
4840,Kolar,2025-01,Karnataka,69.63636363636364
4841,Kolar,2025-02,Karnataka,60.96
4842,Kolar,2025-03,Karnataka,72.6
4843,Kolhapur,2023-04,Maharashtra,69.83333333333333
4844,Kolhapur,2023-05,Maharashtra,75.90322580645162
4845,Kolhapur,2023-06,Maharashtra,52.57142857142857
4846,Kolhapur,2023-07,Maharashtra,45.17857142857143
4847,Kolhapur,2023-08,Maharashtra,43.5
4848,Kolhapur,2023-09,Maharashtra,41.833333333333336
4849,Kolhapur,2023-10,Maharashtra,122.85185185185185
4850,Kolhapur,2023-11,Maharashtra,135.56666666666666
4851,Kolhapur,2023-12,Maharashtra,158.33333333333334
4852,Kolhapur,2024-01,Maharashtra,133.29032258064515
4853,Kolhapur,2024-02,Maharashtra,144.68965517241378
4854,Kolhapur,2024-03,Maharashtra,135.5483870967742
4855,Kolhapur,2024-04,Maharashtra,134.0
4856,Kolhapur,2024-05,Maharashtra,96.41379310344827
4857,Kolhapur,2024-06,Maharashtra,54.36666666666667
4858,Kolhapur,2024-07,Maharashtra,38.54838709677419
4859,Kolhapur,2024-08,Maharashtra,42.54838709677419
4860,Kolhapur,2024-09,Maharashtra,52.63333333333333
4861,Kolhapur,2024-10,Maharashtra,103.48387096774194
4862,Kolhapur,2024-11,Maharashtra,162.43333333333334
4863,Kolhapur,2024-12,Maharashtra,96.19354838709677
4864,Kolhapur,2025-01,Maharashtra,112.03333333333333
4865,Kolhapur,2025-02,Maharashtra,97.21428571428571
4866,Kolhapur,2025-03,Maharashtra,75.83870967741936
4867,Kolhapur,2025-04,Maharashtra,68.86206896551724
4868,Kolkata,2022-04,West Bengal,70.73333333333333
4869,Kolkata,2022-05,West Bengal,72.3225806451613
4870,Kolkata,2022-06,West Bengal,59.333333333333336
4871,Kolkata,2022-07,West Bengal,40.354838709677416
4872,Kolkata,2022-08,West Bengal,46.96774193548387
4873,Kolkata,2022-09,West Bengal,49.8
4874,Kolkata,2022-10,West Bengal,75.58064516129032
4875,Kolkata,2022-11,West Bengal,188.66666666666666
4876,Kolkata,2022-12,West Bengal,253.96774193548387
4877,Kolkata,2023-01,West Bengal,225.0
4878,Kolkata,2023-02,West Bengal,128.89285714285714
4879,Kolkata,2023-03,West Bengal,96.41935483870968
4880,Kolkata,2023-04,West Bengal,95.23333333333333
4881,Kolkata,2023-05,West Bengal,65.38709677419355
4882,Kolkata,2023-06,West Bengal,58.06666666666667
4883,Kolkata,2023-07,West Bengal,37.064516129032256
4884,Kolkata,2023-08,West Bengal,66.96774193548387
4885,Kolkata,2023-09,West Bengal,45.3
4886,Kolkata,2023-10,West Bengal,101.90322580645162
4887,Kolkata,2023-11,West Bengal,164.7
4888,Kolkata,2023-12,West Bengal,176.1290322580645
4889,Kolkata,2024-01,West Bengal,224.93548387096774
4890,Kolkata,2024-02,West Bengal,142.58620689655172
4891,Kolkata,2024-03,West Bengal,91.93548387096774
4892,Kolkata,2024-04,West Bengal,97.93333333333334
4893,Kolkata,2024-05,West Bengal,58.774193548387096
4894,Kolkata,2024-06,West Bengal,53.36666666666667
4895,Kolkata,2024-07,West Bengal,42.645161290322584
4896,Kolkata,2024-08,West Bengal,50.38709677419355
4897,Kolkata,2024-09,West Bengal,55.43333333333333
4898,Kolkata,2024-10,West Bengal,76.29032258064517
4899,Kolkata,2024-11,West Bengal,158.86666666666667
4900,Kolkata,2024-12,West Bengal,158.61290322580646
4901,Kolkata,2025-01,West Bengal,173.36666666666667
4902,Kolkata,2025-02,West Bengal,117.25
4903,Kolkata,2025-03,West Bengal,94.25806451612904
4904,Kolkata,2025-04,West Bengal,63.266666666666666
4905,Kollam,2022-04,Kerala,83.6
4906,Kollam,2022-05,Kerala,78.20689655172414
4907,Kollam,2022-06,Kerala,63.9
4908,Kollam,2022-07,Kerala,58.70967741935484
4909,Kollam,2022-08,Kerala,60.458333333333336
4910,Kollam,2022-09,Kerala,60.86206896551724
4911,Kollam,2022-10,Kerala,71.81481481481481
4912,Kollam,2022-11,Kerala,82.07692307692308
4913,Kollam,2022-12,Kerala,91.82142857142857
4914,Kollam,2023-01,Kerala,99.0
4915,Kollam,2023-02,Kerala,86.42307692307692
4916,Kollam,2023-03,Kerala,84.65517241379311
4917,Kollam,2023-04,Kerala,81.9375
4918,Kollam,2023-05,Kerala,80.78260869565217
4919,Kollam,2023-06,Kerala,63.916666666666664
4920,Kollam,2023-07,Kerala,70.92592592592592
4921,Kollam,2023-08,Kerala,78.88
4922,Kollam,2023-09,Kerala,59.61538461538461
4923,Kollam,2023-10,Kerala,80.28571428571429
4924,Kollam,2023-11,Kerala,83.93103448275862
4925,Kollam,2023-12,Kerala,82.32142857142857
4926,Kollam,2024-01,Kerala,129.375
4927,Kollam,2024-02,Kerala,116.5925925925926
4928,Kollam,2024-03,Kerala,99.21428571428571
4929,Kollam,2024-04,Kerala,102.0
4930,Kollam,2024-05,Kerala,83.54166666666667
4931,Kollam,2024-06,Kerala,62.0
4932,Kollam,2024-07,Kerala,61.78947368421053
4933,Kollam,2024-08,Kerala,54.8235294117647
4934,Kollam,2024-09,Kerala,70.24
4935,Kollam,2024-10,Kerala,56.72
4936,Kollam,2024-11,Kerala,73.82608695652173
4937,Kollam,2024-12,Kerala,76.69565217391305
4938,Kollam,2025-01,Kerala,110.6086956521739
4939,Kollam,2025-02,Kerala,84.05882352941177
4940,Kollam,2025-03,Kerala,71.34782608695652
4941,Kollam,2025-04,Kerala,68.79166666666667
4942,Koppal,2022-04,Karnataka,58.75
4943,Koppal,2022-05,Karnataka,56.526315789473685
4944,Koppal,2022-06,Karnataka,72.18181818181819
4945,Koppal,2022-07,Karnataka,23.363636363636363
4946,Koppal,2022-08,Karnataka,77.73076923076923
4947,Koppal,2022-09,Karnataka,73.93103448275862
4948,Koppal,2022-10,Karnataka,118.08695652173913
4949,Koppal,2022-11,Karnataka,75.07692307692308
4950,Koppal,2022-12,Karnataka,98.6923076923077
4951,Koppal,2023-01,Karnataka,100.67857142857143
4952,Koppal,2023-02,Karnataka,111.89285714285714
4953,Koppal,2023-03,Karnataka,68.62962962962963
4954,Koppal,2023-04,Karnataka,70.85185185185185
4955,Koppal,2023-05,Karnataka,76.84615384615384
4956,Koppal,2023-06,Karnataka,41.3
4957,Koppal,2023-07,Karnataka,35.074074074074076
4958,Koppal,2023-08,Karnataka,37.7
4959,Koppal,2023-09,Karnataka,51.625
4960,Koppal,2023-10,Karnataka,85.29629629629629
4961,Koppal,2023-11,Karnataka,69.79310344827586
4962,Koppal,2023-12,Karnataka,84.16129032258064
4963,Koppal,2024-01,Karnataka,104.71428571428571
4964,Koppal,2024-02,Karnataka,74.10344827586206
4965,Koppal,2024-03,Karnataka,68.0
4966,Koppal,2024-04,Karnataka,117.96153846153847
4967,Koppal,2024-05,Karnataka,72.96428571428571
4968,Koppal,2024-06,Karnataka,47.38095238095238
4969,Koppal,2024-07,Karnataka,45.29032258064516
4970,Koppal,2024-08,Karnataka,33.2
4971,Koppal,2024-09,Karnataka,38.44827586206897
4972,Koppal,2024-10,Karnataka,44.76190476190476
4973,Koppal,2024-11,Karnataka,52.4
4974,Koppal,2024-12,Karnataka,72.0
4975,Koppal,2025-01,Karnataka,51.76923076923077
4976,Koppal,2025-03,Karnataka,53.666666666666664
4977,Koppal,2025-04,Karnataka,46.19047619047619
4978,Korba,2022-10,Chhattisgarh,91.33333333333333
4979,Korba,2023-01,Chhattisgarh,125.6923076923077
4980,Korba,2023-02,Chhattisgarh,98.0
4981,Korba,2023-03,Chhattisgarh,83.46666666666667
4982,Korba,2023-04,Chhattisgarh,99.36666666666666
4983,Korba,2023-05,Chhattisgarh,91.90322580645162
4984,Korba,2023-06,Chhattisgarh,65.26666666666667
4985,Korba,2023-07,Chhattisgarh,37.29032258064516
4986,Korba,2023-08,Chhattisgarh,40.25806451612903
4987,Korba,2023-09,Chhattisgarh,30.433333333333334
4988,Korba,2023-10,Chhattisgarh,46.766666666666666
4989,Korba,2023-11,Chhattisgarh,69.72413793103448
4990,Korba,2023-12,Chhattisgarh,64.06451612903226
4991,Korba,2024-01,Chhattisgarh,76.87096774193549
4992,Korba,2024-02,Chhattisgarh,71.61538461538461
4993,Korba,2024-03,Chhattisgarh,73.25806451612904
4994,Korba,2024-04,Chhattisgarh,78.53333333333333
4995,Korba,2024-05,Chhattisgarh,71.70967741935483
4996,Korba,2024-06,Chhattisgarh,68.2
4997,Korba,2024-07,Chhattisgarh,33.310344827586206
4998,Korba,2024-08,Chhattisgarh,33.41379310344828
4999,Korba,2024-09,Chhattisgarh,43.266666666666666
5000,Korba,2024-10,Chhattisgarh,73.64516129032258
5001,Korba,2024-11,Chhattisgarh,78.96666666666667
5002,Korba,2024-12,Chhattisgarh,84.87096774193549
5003,Korba,2025-01,Chhattisgarh,90.55172413793103
5004,Korba,2025-02,Chhattisgarh,92.96428571428571
5005,Korba,2025-03,Chhattisgarh,109.45161290322581
5006,Korba,2025-04,Chhattisgarh,115.96666666666667
5007,Kota,2022-04,Rajasthan,136.06896551724137
5008,Kota,2022-05,Rajasthan,181.31034482758622
5009,Kota,2022-06,Rajasthan,109.03333333333333
5010,Kota,2022-07,Rajasthan,56.45161290322581
5011,Kota,2022-08,Rajasthan,59.333333333333336
5012,Kota,2022-09,Rajasthan,68.55172413793103
5013,Kota,2022-10,Rajasthan,112.54838709677419
5014,Kota,2022-11,Rajasthan,183.89285714285714
5015,Kota,2022-12,Rajasthan,160.9
5016,Kota,2023-01,Rajasthan,199.36666666666667
5017,Kota,2023-02,Rajasthan,141.96428571428572
5018,Kota,2023-03,Rajasthan,119.35483870967742
5019,Kota,2023-04,Rajasthan,114.9
5020,Kota,2023-05,Rajasthan,108.80645161290323
5021,Kota,2023-06,Rajasthan,94.8
5022,Kota,2023-07,Rajasthan,81.83870967741936
5023,Kota,2023-08,Rajasthan,87.35483870967742
5024,Kota,2023-09,Rajasthan,67.13333333333334
5025,Kota,2023-10,Rajasthan,146.0
5026,Kota,2023-11,Rajasthan,264.3
5027,Kota,2023-12,Rajasthan,231.03225806451613
5028,Kota,2024-01,Rajasthan,245.4516129032258
5029,Kota,2024-02,Rajasthan,154.6206896551724
5030,Kota,2024-03,Rajasthan,135.3548387096774
5031,Kota,2024-04,Rajasthan,112.2
5032,Kota,2024-05,Rajasthan,130.06451612903226
5033,Kota,2024-06,Rajasthan,91.36666666666666
5034,Kota,2024-07,Rajasthan,71.41935483870968
5035,Kota,2024-08,Rajasthan,60.32258064516129
5036,Kota,2024-09,Rajasthan,69.76666666666667
5037,Kota,2024-10,Rajasthan,118.6774193548387
5038,Kota,2024-11,Rajasthan,191.96666666666667
5039,Kota,2024-12,Rajasthan,197.03225806451613
5040,Kota,2025-01,Rajasthan,166.13333333333333
5041,Kota,2025-02,Rajasthan,133.96428571428572
5042,Kota,2025-03,Rajasthan,116.51612903225806
5043,Kota,2025-04,Rajasthan,138.7
5044,Kozhikode,2022-04,Kerala,55.96296296296296
5045,Kozhikode,2022-05,Kerala,60.25
5046,Kozhikode,2022-06,Kerala,68.88888888888889
5047,Kozhikode,2022-07,Kerala,65.86206896551724
5048,Kozhikode,2022-08,Kerala,66.37931034482759
5049,Kozhikode,2022-09,Kerala,70.16666666666667
5050,Kozhikode,2022-10,Kerala,74.73913043478261
5051,Kozhikode,2022-11,Kerala,68.36363636363636
5052,Kozhikode,2022-12,Kerala,50.04761904761905
5053,Kozhikode,2023-01,Kerala,75.0
5054,Kozhikode,2023-02,Kerala,78.3913043478261
5055,Kozhikode,2023-03,Kerala,81.86666666666666
5056,Kunjemura,2023-03,Chhattisgarh,108.33333333333333
5057,Kunjemura,2023-04,Chhattisgarh,85.85714285714286
5058,Kunjemura,2023-05,Chhattisgarh,99.7
5059,Kunjemura,2023-06,Chhattisgarh,89.4
5060,Kunjemura,2023-07,Chhattisgarh,50.333333333333336
5061,Kunjemura,2023-08,Chhattisgarh,82.4
5062,Kunjemura,2023-09,Chhattisgarh,52.148148148148145
5063,Kunjemura,2023-10,Chhattisgarh,114.86206896551724
5064,Kunjemura,2023-11,Chhattisgarh,112.10526315789474
5065,Kunjemura,2023-12,Chhattisgarh,112.25925925925925
5066,Kunjemura,2024-01,Chhattisgarh,142.96774193548387
5067,Kunjemura,2024-02,Chhattisgarh,112.33333333333333
5068,Kunjemura,2024-03,Chhattisgarh,120.0
5069,Kunjemura,2024-04,Chhattisgarh,142.27777777777777
5070,Kunjemura,2024-05,Chhattisgarh,104.75862068965517
5071,Kunjemura,2024-06,Chhattisgarh,81.2
5072,Kunjemura,2024-07,Chhattisgarh,36.92857142857143
5073,Kunjemura,2024-08,Chhattisgarh,42.57142857142857
5074,Kunjemura,2024-09,Chhattisgarh,55.32142857142857
5075,Kunjemura,2024-10,Chhattisgarh,112.6896551724138
5076,Kunjemura,2024-11,Chhattisgarh,127.89655172413794
5077,Kunjemura,2024-12,Chhattisgarh,120.80645161290323
5078,Kunjemura,2025-01,Chhattisgarh,208.10714285714286
5079,Kunjemura,2025-02,Chhattisgarh,201.95454545454547
5080,Kunjemura,2025-03,Chhattisgarh,157.89655172413794
5081,Kunjemura,2025-04,Chhattisgarh,124.57142857142857
5082,Kurukshetra,2022-04,Haryana,210.72727272727272
5083,Kurukshetra,2022-05,Haryana,212.70967741935485
5084,Kurukshetra,2022-06,Haryana,186.79310344827587
5085,Kurukshetra,2022-07,Haryana,53.6
5086,Kurukshetra,2022-08,Haryana,55.6
5087,Kurukshetra,2022-09,Haryana,74.06896551724138
5088,Kurukshetra,2022-10,Haryana,164.2258064516129
5089,Kurukshetra,2022-11,Haryana,225.55172413793105
5090,Kurukshetra,2022-12,Haryana,204.9
5091,Kurukshetra,2023-01,Haryana,173.32258064516128
5092,Kurukshetra,2023-02,Haryana,143.26923076923077
5093,Kurukshetra,2023-03,Haryana,85.6
5094,Kurukshetra,2023-04,Haryana,117.3076923076923
5095,Kurukshetra,2023-05,Haryana,139.60714285714286
5096,Kurukshetra,2023-06,Haryana,90.29629629629629
5097,Kurukshetra,2023-07,Haryana,54.785714285714285
5098,Kurukshetra,2023-08,Haryana,80.55555555555556
5099,Kurukshetra,2023-09,Haryana,85.32142857142857
5100,Kurukshetra,2023-10,Haryana,180.74193548387098
5101,Kurukshetra,2023-11,Haryana,251.63333333333333
5102,Kurukshetra,2023-12,Haryana,193.03333333333333
5103,Kurukshetra,2024-01,Haryana,183.3548387096774
5104,Kurukshetra,2024-02,Haryana,116.78571428571429
5105,Kurukshetra,2024-03,Haryana,83.2
5106,Kurukshetra,2024-04,Haryana,92.1
5107,Kurukshetra,2024-05,Haryana,152.4516129032258
5108,Kurukshetra,2024-06,Haryana,137.75862068965517
5109,Kurukshetra,2024-07,Haryana,73.23333333333333
5110,Kurukshetra,2024-08,Haryana,35.193548387096776
5111,Kurukshetra,2024-09,Haryana,59.1
5112,Kurukshetra,2024-10,Haryana,162.74193548387098
5113,Kurukshetra,2024-11,Haryana,224.17241379310346
5114,Kurukshetra,2024-12,Haryana,135.83333333333334
5115,Latur,2023-05,Maharashtra,82.0
5116,Latur,2023-06,Maharashtra,67.52
5117,Latur,2023-07,Maharashtra,45.58064516129032
5118,Latur,2023-08,Maharashtra,57.392857142857146
5119,Latur,2023-09,Maharashtra,41.916666666666664
5120,Latur,2023-10,Maharashtra,87.5
5121,Latur,2023-11,Maharashtra,127.18518518518519
5122,Latur,2023-12,Maharashtra,105.85714285714286
5123,Latur,2024-01,Maharashtra,120.22222222222223
5124,Latur,2024-02,Maharashtra,105.0
5125,Latur,2024-03,Maharashtra,101.16129032258064
5126,Latur,2024-04,Maharashtra,92.34482758620689
5127,Latur,2024-05,Maharashtra,82.54838709677419
5128,Latur,2024-06,Maharashtra,56.46666666666667
5129,Latur,2024-07,Maharashtra,33.483870967741936
5130,Latur,2024-08,Maharashtra,33.935483870967744
5131,Latur,2024-09,Maharashtra,44.06896551724138
5132,Latur,2024-10,Maharashtra,69.58620689655173
5133,Latur,2024-11,Maharashtra,161.23333333333332
5134,Latur,2024-12,Maharashtra,110.12903225806451
5135,Latur,2025-01,Maharashtra,119.16666666666667
5136,Latur,2025-02,Maharashtra,108.75
5137,Latur,2025-03,Maharashtra,110.36666666666666
5138,Latur,2025-04,Maharashtra,100.07142857142857
5139,Lucknow,2022-04,Uttar Pradesh,202.1
5140,Lucknow,2022-05,Uttar Pradesh,132.5483870967742
5141,Lucknow,2022-06,Uttar Pradesh,142.73333333333332
5142,Lucknow,2022-07,Uttar Pradesh,67.19354838709677
5143,Lucknow,2022-08,Uttar Pradesh,54.12903225806452
5144,Lucknow,2022-09,Uttar Pradesh,64.86666666666666
5145,Lucknow,2022-10,Uttar Pradesh,128.16129032258064
5146,Lucknow,2022-11,Uttar Pradesh,203.6
5147,Lucknow,2022-12,Uttar Pradesh,208.80645161290323
5148,Lucknow,2023-01,Uttar Pradesh,189.41935483870967
5149,Lucknow,2023-02,Uttar Pradesh,155.14285714285714
5150,Lucknow,2023-03,Uttar Pradesh,113.70967741935483
5151,Lucknow,2023-04,Uttar Pradesh,123.76666666666667
5152,Lucknow,2023-05,Uttar Pradesh,121.90322580645162
5153,Lucknow,2023-06,Uttar Pradesh,104.96666666666667
5154,Lucknow,2023-07,Uttar Pradesh,55.645161290322584
5155,Lucknow,2023-08,Uttar Pradesh,80.74193548387096
5156,Lucknow,2023-09,Uttar Pradesh,74.16666666666667
5157,Lucknow,2023-10,Uttar Pradesh,119.19354838709677
5158,Lucknow,2023-11,Uttar Pradesh,218.86666666666667
5159,Lucknow,2023-12,Uttar Pradesh,172.03225806451613
5160,Lucknow,2024-01,Uttar Pradesh,180.25806451612902
5161,Lucknow,2024-02,Uttar Pradesh,117.41379310344827
5162,Lucknow,2024-03,Uttar Pradesh,114.25806451612904
5163,Lucknow,2024-04,Uttar Pradesh,134.06666666666666
5164,Lucknow,2024-05,Uttar Pradesh,145.67741935483872
5165,Lucknow,2024-06,Uttar Pradesh,116.7
5166,Lucknow,2024-07,Uttar Pradesh,61.12903225806452
5167,Lucknow,2024-08,Uttar Pradesh,52.61290322580645
5168,Lucknow,2024-09,Uttar Pradesh,60.9
5169,Lucknow,2024-10,Uttar Pradesh,115.25806451612904
5170,Lucknow,2024-11,Uttar Pradesh,229.3
5171,Lucknow,2024-12,Uttar Pradesh,182.41935483870967
5172,Lucknow,2025-01,Uttar Pradesh,190.6
5173,Lucknow,2025-02,Uttar Pradesh,155.96428571428572
5174,Lucknow,2025-03,Uttar Pradesh,129.58064516129033
5175,Lucknow,2025-04,Uttar Pradesh,141.13333333333333
5176,Ludhiana,2022-04,Punjab,135.24137931034483
5177,Ludhiana,2022-05,Punjab,147.58064516129033
5178,Ludhiana,2022-06,Punjab,148.73333333333332
5179,Ludhiana,2022-07,Punjab,82.83870967741936
5180,Ludhiana,2022-08,Punjab,80.0
5181,Ludhiana,2022-09,Punjab,83.03333333333333
5182,Ludhiana,2022-10,Punjab,153.09677419354838
5183,Ludhiana,2022-11,Punjab,210.13333333333333
5184,Ludhiana,2022-12,Punjab,211.0
5185,Ludhiana,2023-01,Punjab,189.51612903225808
5186,Ludhiana,2023-02,Punjab,173.25
5187,Ludhiana,2023-03,Punjab,113.35483870967742
5188,Ludhiana,2023-04,Punjab,111.83333333333333
5189,Ludhiana,2023-05,Punjab,127.58620689655173
5190,Ludhiana,2023-06,Punjab,108.5
5191,Ludhiana,2023-07,Punjab,84.72413793103448
5192,Ludhiana,2023-08,Punjab,83.64516129032258
5193,Ludhiana,2023-09,Punjab,81.96666666666667
5194,Ludhiana,2023-10,Punjab,115.12903225806451
5195,Ludhiana,2023-11,Punjab,230.3
5196,Ludhiana,2023-12,Punjab,199.4516129032258
5197,Ludhiana,2024-01,Punjab,171.53333333333333
5198,Ludhiana,2024-02,Punjab,111.03448275862068
5199,Ludhiana,2024-03,Punjab,91.3225806451613
5200,Ludhiana,2024-04,Punjab,89.23333333333333
5201,Ludhiana,2024-05,Punjab,136.0
5202,Ludhiana,2024-06,Punjab,144.3793103448276
5203,Ludhiana,2024-07,Punjab,81.38709677419355
5204,Ludhiana,2024-08,Punjab,68.6774193548387
5205,Ludhiana,2024-09,Punjab,82.0
5206,Ludhiana,2024-10,Punjab,121.35483870967742
5207,Ludhiana,2024-11,Punjab,220.73333333333332
5208,Ludhiana,2024-12,Punjab,136.06666666666666
5209,Ludhiana,2025-01,Punjab,92.33333333333333
5210,Ludhiana,2025-02,Punjab,104.35714285714286
5211,Ludhiana,2025-03,Punjab,100.61290322580645
5212,Ludhiana,2025-04,Punjab,113.06666666666666
5213,Madikeri,2022-04,Karnataka,61.172413793103445
5214,Madikeri,2022-05,Karnataka,47.483870967741936
5215,Madikeri,2022-06,Karnataka,31.346153846153847
5216,Madikeri,2022-07,Karnataka,29.0
5217,Madikeri,2022-08,Karnataka,24.037037037037038
5218,Madikeri,2022-09,Karnataka,23.11111111111111
5219,Madikeri,2022-10,Karnataka,40.166666666666664
5220,Madikeri,2022-11,Karnataka,41.241379310344826
5221,Madikeri,2022-12,Karnataka,33.206896551724135
5222,Madikeri,2023-01,Karnataka,43.61290322580645
5223,Madikeri,2023-02,Karnataka,51.30769230769231
5224,Madikeri,2023-03,Karnataka,36.241379310344826
5225,Madikeri,2023-04,Karnataka,40.68
