City,level_1,pollutants,avg_aqi_2022_2025,Good,Moderate,Poor,Satisfactory,Severe,Very Poor
Chittoor,top2_pollutant,O3 (235),73.9618320610687,170,109,3,372,0,1
Chittoor,top3_pollutant,PM10 (129),73.9618320610687,170,109,3,372,0,1
Chittoor,top4_pollutant,CO (13),73.9618320610687,170,109,3,372,0,1
Chittorgarh,top1_pollutant,PM10 (414),129.45296671490593,18,384,63,218,0,8
Chittorgarh,top2_pollutant,PM2.5 (174),129.45296671490593,18,384,63,218,0,8
Chittorgarh,top3_pollutant,O3 (96),129.45296671490593,18,384,63,218,0,8
Chittorgarh,top4_pollutant,CO (6),129.45296671490593,18,384,63,218,0,8
Chittorgarh,top5_pollutant,NH3 (1),129.45296671490593,18,384,63,218,0,8
Churu,top1_pollutant,PM10 (341),138.99283667621776,32,302,103,232,5,24
Churu,top2_pollutant,O3 (202),138.99283667621776,32,302,103,232,5,24
Churu,top3_pollutant,PM2.5 (150),138.99283667621776,32,302,103,232,5,24
Churu,top4_pollutant,CO (5),138.99283667621776,32,302,103,232,5,24
Coimbatore,top1_pollutant,PM2.5 (416),69.56385869565217,270,117,5,342,0,2
Coimbatore,top2_pollutant,PM10 (251),69.56385869565217,270,117,5,342,0,2
Coimbatore,top3_pollutant,CO (100),69.56385869565217,270,117,5,342,0,2
Coimbatore,top4_pollutant,SO2 (59),69.56385869565217,270,117,5,342,0,2
Coimbatore,top5_pollutant,O3 (25),69.56385869565217,270,117,5,342,0,2
Cuddalore,top1_pollutant,PM2.5 (429),65.38530734632684,329,92,15,230,0,1
Cuddalore,top2_pollutant,PM10 (274),65.38530734632684,329,92,15,230,0,1
Cuddalore,top3_pollutant,NO2 (160),65.38530734632684,329,92,15,230,0,1
Cuddalore,top4_pollutant,NH3 (9),65.38530734632684,329,92,15,230,0,1
Cuddalore,top5_pollutant,SO2 (7),65.38530734632684,329,92,15,230,0,1
Cuttack,top1_pollutant,PM10 (205),128.26162790697674,78,149,94,179,0,16
Cuttack,top2_pollutant,PM2.5 (162),128.26162790697674,78,149,94,179,0,16
Cuttack,top3_pollutant,O3 (109),128.26162790697674,78,149,94,179,0,16
Cuttack,top4_pollutant,CO (40),128.26162790697674,78,149,94,179,0,16
Damoh,top1_pollutant,PM10 (422),58.64987714987715,414,95,5,300,0,0
Damoh,top2_pollutant,PM2.5 (221),58.64987714987715,414,95,5,300,0,0
Damoh,top3_pollutant,CO (93),58.64987714987715,414,95,5,300,0,0
Damoh,top4_pollutant,SO2 (78),58.64987714987715,414,95,5,300,0,0
Darbhanga,top1_pollutant,PM10 (159),190.08984375,21,65,28,73,27,42
Darbhanga,top2_pollutant,PM2.5 (72),190.08984375,21,65,28,73,27,42
Darbhanga,top3_pollutant,CO (16),190.08984375,21,65,28,73,27,42
Darbhanga,top4_pollutant,O3 (5),190.08984375,21,65,28,73,27,42
Darbhanga,top5_pollutant,NO2 (4),190.08984375,21,65,28,73,27,42
Dausa,top1_pollutant,PM10 (545),143.08625336927224,18,447,91,170,0,16
Dausa,top2_pollutant,PM2.5 (102),143.08625336927224,18,447,91,170,0,16
Dausa,top3_pollutant,O3 (60),143.08625336927224,18,447,91,170,0,16
Dausa,top4_pollutant,CO (25),143.08625336927224,18,447,91,170,0,16
Dausa,top5_pollutant,NO2 (10),143.08625336927224,18,447,91,170,0,16
Davanagere,top1_pollutant,PM10 (577),56.85027322404372,425,75,3,412,0,0
Davanagere,top2_pollutant,PM2.5 (242),56.85027322404372,425,75,3,412,0,0
Davanagere,top3_pollutant,O3 (55),56.85027322404372,425,75,3,412,0,0
Davanagere,top4_pollutant,CO (39),56.85027322404372,425,75,3,412,0,0
Davanagere,top5_pollutant,NO2 (1),56.85027322404372,425,75,3,412,0,0
Dehradun,top1_pollutant,PM10 (373),98.16263736263737,164,279,55,409,0,3
Dehradun,top2_pollutant,PM2.5 (235),98.16263736263737,164,279,55,409,0,3
Dehradun,top3_pollutant,O3 (190),98.16263736263737,164,279,55,409,0,3
Dehradun,top4_pollutant,CO (112),98.16263736263737,164,279,55,409,0,3
Delhi,top1_pollutant,PM2.5 (795),206.41688888888888,4,403,288,190,38,202
Delhi,top2_pollutant,PM10 (715),206.41688888888888,4,403,288,190,38,202
Delhi,top3_pollutant,O3 (246),206.41688888888888,4,403,288,190,38,202
Delhi,top4_pollutant,CO (105),206.41688888888888,4,403,288,190,38,202
Delhi,top5_pollutant,NO2 (67),206.41688888888888,4,403,288,190,38,202
Dewas,top1_pollutant,PM10 (680),103.22028985507247,157,475,41,357,0,5
Dewas,top2_pollutant,PM2.5 (251),103.22028985507247,157,475,41,357,0,5
Dewas,top3_pollutant,O3 (33),103.22028985507247,157,475,41,357,0,5
Dewas,top4_pollutant,NO2 (32),103.22028985507247,157,475,41,357,0,5
Dewas,top5_pollutant,CO (21),103.22028985507247,157,475,41,357,0,5
Dhanbad,top1_pollutant,PM10 (175),173.41575091575092,1,371,115,36,1,22
Dhanbad,top2_pollutant,CO (171),173.41575091575092,1,371,115,36,1,22
Dhanbad,top3_pollutant,NO2 (128),173.41575091575092,1,371,115,36,1,22
Dhanbad,top4_pollutant,PM2.5 (95),173.41575091575092,1,371,115,36,1,22
Dhanbad,top5_pollutant,SO2 (14),173.41575091575092,1,371,115,36,1,22
Dharuhera,top1_pollutant,PM10 (375),185.72251308900525,33,294,217,125,5,90
Dharuhera,top2_pollutant,PM2.5 (360),185.72251308900525,33,294,217,125,5,90
Dharuhera,top3_pollutant,O3 (19),185.72251308900525,33,294,217,125,5,90
Dharuhera,top4_pollutant,NO2 (10),185.72251308900525,33,294,217,125,5,90
Dharwad,top1_pollutant,PM10 (513),73.50075414781297,74,66,2,521,0,0
Dharwad,top2_pollutant,CO (93),73.50075414781297,74,66,2,521,0,0
Dharwad,top3_pollutant,PM2.5 (31),73.50075414781297,74,66,2,521,0,0
Dharwad,top4_pollutant,O3 (24),73.50075414781297,74,66,2,521,0,0
Dharwad,top5_pollutant,SO2 (2),73.50075414781297,74,66,2,521,0,0
Dholpur,top1_pollutant,PM10 (308),140.54103343465044,54,272,66,215,5,46
Dholpur,top2_pollutant,PM2.5 (230),140.54103343465044,54,272,66,215,5,46
Dholpur,top3_pollutant,O3 (116),140.54103343465044,54,272,66,215,5,46
Dholpur,top4_pollutant,CO (4),140.54103343465044,54,272,66,215,5,46
Dhule,top1_pollutant,PM10 (410),103.09415584415585,100,274,33,209,0,0
Dhule,top2_pollutant,PM2.5 (177),103.09415584415585,100,274,33,209,0,0
Dhule,top3_pollutant,O3 (21),103.09415584415585,100,274,33,209,0,0
Dhule,top4_pollutant,CO (8),103.09415584415585,100,274,33,209,0,0
Dindigul,top1_pollutant,PM10 (232),98.9405684754522,151,77,35,108,0,16
Dindigul,top2_pollutant,NO2 (69),98.9405684754522,151,77,35,108,0,16
Dindigul,top3_pollutant,SO2 (65),98.9405684754522,151,77,35,108,0,16
Dindigul,top4_pollutant,PM2.5 (17),98.9405684754522,151,77,35,108,0,16
Dindigul,top5_pollutant,O3 (4),98.9405684754522,151,77,35,108,0,16
Dungarpur,top1_pollutant,PM10 (249),103.74484536082474,19,152,12,205,0,0
Dungarpur,top2_pollutant,O3 (69),103.74484536082474,19,152,12,205,0,0
Dungarpur,top3_pollutant,PM2.5 (58),103.74484536082474,19,152,12,205,0,0
Dungarpur,top4_pollutant,CO (12),103.74484536082474,19,152,12,205,0,0
Durgapur,top1_pollutant,PM10 (707),137.5439453125,74,496,156,269,0,29
Durgapur,top2_pollutant,PM2.5 (410),137.5439453125,74,496,156,269,0,29
Durgapur,top3_pollutant,O3 (68),137.5439453125,74,496,156,269,0,29
Durgapur,top4_pollutant,CO (12),137.5439453125,74,496,156,269,0,29
Durgapur,top5_pollutant,SO2 (11),137.5439453125,74,496,156,269,0,29
Eloor,top1_pollutant,PM10 (397),63.32670807453416,119,2,0,684,0,0
Eloor,top2_pollutant,CO (214),63.32670807453416,119,2,0,684,0,0
Eloor,top3_pollutant,PM2.5 (187),63.32670807453416,119,2,0,684,0,0
Eloor,top4_pollutant,O3 (7),63.32670807453416,119,2,0,684,0,0
Ernakulam,top1_pollutant,CO (113),46.93939393939394,130,1,0,67,0,0
Ernakulam,top2_pollutant,NO2 (46),46.93939393939394,130,1,0,67,0,0
Ernakulam,top3_pollutant,PM10 (30),46.93939393939394,130,1,0,67,0,0
Ernakulam,top4_pollutant,PM2.5 (9),46.93939393939394,130,1,0,67,0,0
Faridabad,top1_pollutant,PM2.5 (879),181.92687385740402,17,448,287,216,14,112
Faridabad,top2_pollutant,PM10 (706),181.92687385740402,17,448,287,216,14,112
Faridabad,top3_pollutant,O3 (80),181.92687385740402,17,448,287,216,14,112
Faridabad,top4_pollutant,CO (40),181.92687385740402,17,448,287,216,14,112
Faridabad,top5_pollutant,SO2 (20),181.92687385740402,17,448,287,216,14,112
Fatehabad,top1_pollutant,PM2.5 (293),145.86043533930857,36,412,103,192,10,28
Fatehabad,top2_pollutant,PM10 (282),145.86043533930857,36,412,103,192,10,28
Fatehabad,top3_pollutant,O3 (161),145.86043533930857,36,412,103,192,10,28
Fatehabad,top4_pollutant,CO (36),145.86043533930857,36,412,103,192,10,28
Fatehabad,top5_pollutant,NO2 (9),145.86043533930857,36,412,103,192,10,28
Firozabad,top1_pollutant,PM10 (693),88.34375,174,284,25,604,0,1
Firozabad,top2_pollutant,PM2.5 (481),88.34375,174,284,25,604,0,1
Firozabad,top3_pollutant,O3 (173),88.34375,174,284,25,604,0,1
Firozabad,top4_pollutant,NO2 (17),88.34375,174,284,25,604,0,1
Firozabad,top5_pollutant,SO2 (17),88.34375,174,284,25,604,0,1
Gadag,top1_pollutant,PM10 (275),55.240635641316686,467,21,1,387,3,2
Gadag,top2_pollutant,O3 (209),55.240635641316686,467,21,1,387,3,2
Gadag,top3_pollutant,CO (167),55.240635641316686,467,21,1,387,3,2
Gadag,top4_pollutant,SO2 (112),55.240635641316686,467,21,1,387,3,2
Gadag,top5_pollutant,PM2.5 (103),55.240635641316686,467,21,1,387,3,2
Gandhi Nagar,top1_pollutant,PM10 (984),93.98657117278424,132,389,20,576,0,0
Gandhi Nagar,top2_pollutant,PM2.5 (645),93.98657117278424,132,389,20,576,0,0
Gandhi Nagar,top3_pollutant,O3 (34),93.98657117278424,132,389,20,576,0,0
Gandhi Nagar,top4_pollutant,CO (22),93.98657117278424,132,389,20,576,0,0
Gandhi Nagar,top5_pollutant,NO2 (9),93.98657117278424,132,389,20,576,0,0
Gangtok,top1_pollutant,O3 (413),53.688995215311,389,49,5,393,0,0
Gangtok,top2_pollutant,SO2 (219),53.688995215311,389,49,5,393,0,0
Gangtok,top3_pollutant,PM2.5 (118),53.688995215311,389,49,5,393,0,0
Gangtok,top4_pollutant,PM10 (83),53.688995215311,389,49,5,393,0,0
Gangtok,top5_pollutant,CO (3),53.688995215311,389,49,5,393,0,0
Gaya,top1_pollutant,PM2.5 (852),126.39301700984781,71,490,116,407,0,33
Gaya,top2_pollutant,PM10 (688),126.39301700984781,71,490,116,407,0,33
Gaya,top3_pollutant,O3 (266),126.39301700984781,71,490,116,407,0,33
Gaya,top4_pollutant,CO (181),126.39301700984781,71,490,116,407,0,33
Gaya,top5_pollutant,NO2 (22),126.39301700984781,71,490,116,407,0,33
Ghaziabad,top1_pollutant,PM10 (791),183.01067615658363,38,455,307,189,8,127
Ghaziabad,top2_pollutant,PM2.5 (578),183.01067615658363,38,455,307,189,8,127
Ghaziabad,top3_pollutant,O3 (146),183.01067615658363,38,455,307,189,8,127
Ghaziabad,top4_pollutant,CO (55),183.01067615658363,38,455,307,189,8,127
Ghaziabad,top5_pollutant,NO2 (26),183.01067615658363,38,455,307,189,8,127
Gorakhpur,top1_pollutant,PM10 (488),101.42763157894737,182,483,40,359,0,0
Gorakhpur,top2_pollutant,PM2.5 (394),101.42763157894737,182,483,40,359,0,0
Gorakhpur,top3_pollutant,SO2 (142),101.42763157894737,182,483,40,359,0,0
Gorakhpur,top4_pollutant,O3 (40),101.42763157894737,182,483,40,359,0,0
Greater Noida,top1_pollutant,PM10 (820),201.6019590382903,17,429,352,155,22,148
Greater Noida,top2_pollutant,PM2.5 (396),201.6019590382903,17,429,352,155,22,148
Greater Noida,top3_pollutant,O3 (138),201.6019590382903,17,429,352,155,22,148
Greater Noida,top4_pollutant,CO (47),201.6019590382903,17,429,352,155,22,148
Greater Noida,top5_pollutant,NO2 (19),201.6019590382903,17,429,352,155,22,148
Gummidipoondi,top1_pollutant,PM2.5 (466),107.39002267573696,117,345,66,352,0,2
Gummidipoondi,top2_pollutant,PM10 (400),107.39002267573696,117,345,66,352,0,2
Gummidipoondi,top3_pollutant,NO2 (14),107.39002267573696,117,345,66,352,0,2
Gummidipoondi,top4_pollutant,SO2 (2),107.39002267573696,117,345,66,352,0,2
Gurugram,top1_pollutant,PM2.5 (981),190.84821428571428,10,458,383,154,7,108
Gurugram,top2_pollutant,PM10 (483),190.84821428571428,10,458,383,154,7,108
Gurugram,top3_pollutant,O3 (131),190.84821428571428,10,458,383,154,7,108
Gurugram,top4_pollutant,CO (81),190.84821428571428,10,458,383,154,7,108
Gurugram,top5_pollutant,NO2 (3),190.84821428571428,10,458,383,154,7,108
Guwahati,top1_pollutant,PM2.5 (758),119.71045576407506,196,278,188,431,0,26
Guwahati,top2_pollutant,PM10 (574),119.71045576407506,196,278,188,431,0,26
Guwahati,top3_pollutant,O3 (153),119.71045576407506,196,278,188,431,0,26
Guwahati,top4_pollutant,SO2 (132),119.71045576407506,196,278,188,431,0,26
Guwahati,top5_pollutant,CO (106),119.71045576407506,196,278,188,431,0,26
Gwalior,top1_pollutant,PM10 (635),144.78145087235995,83,520,167,267,0,52
Gwalior,top2_pollutant,PM2.5 (588),144.78145087235995,83,520,167,267,0,52
Gwalior,top3_pollutant,O3 (389),144.78145087235995,83,520,167,267,0,52
Gwalior,top4_pollutant,CO (93),144.78145087235995,83,520,167,267,0,52
Gwalior,top5_pollutant,SO2 (7),144.78145087235995,83,520,167,267,0,52
Hajipur,top1_pollutant,PM10 (628),164.52539242843952,83,362,308,256,5,69
Hajipur,top2_pollutant,PM2.5 (375),164.52539242843952,83,362,308,256,5,69
Hajipur,top3_pollutant,O3 (65),164.52539242843952,83,362,308,256,5,69
Hajipur,top4_pollutant,NO2 (11),164.52539242843952,83,362,308,256,5,69
Hajipur,top5_pollutant,CO (4),164.52539242843952,83,362,308,256,5,69
Haldia,top1_pollutant,PM10 (750),86.83190883190883,386,286,59,318,0,4
Haldia,top2_pollutant,PM2.5 (132),86.83190883190883,386,286,59,318,0,4
Haldia,top3_pollutant,O3 (97),86.83190883190883,386,286,59,318,0,4
Haldia,top4_pollutant,CO (73),86.83190883190883,386,286,59,318,0,4
Haldia,top5_pollutant,SO2 (1),86.83190883190883,386,286,59,318,0,4
Hanumangarh,top1_pollutant,PM10 (465),177.82319660537482,26,335,132,119,17,78
Hanumangarh,top2_pollutant,PM2.5 (236),177.82319660537482,26,335,132,119,17,78
Hanumangarh,top3_pollutant,CO (4),177.82319660537482,26,335,132,119,17,78
Hanumangarh,top4_pollutant,O3 (2),177.82319660537482,26,335,132,119,17,78
Hapur,top1_pollutant,PM2.5 (456),137.13270142180096,126,351,175,341,4,58
Hapur,top2_pollutant,PM10 (341),137.13270142180096,126,351,175,341,4,58
Hapur,top3_pollutant,O3 (161),137.13270142180096,126,351,175,341,4,58
Hapur,top4_pollutant,CO (87),137.13270142180096,126,351,175,341,4,58
Hapur,top5_pollutant,NO2 (8),137.13270142180096,126,351,175,341,4,58
Hassan,top1_pollutant,PM10 (501),63.14675324675325,275,50,2,443,0,0
Hassan,top2_pollutant,PM2.5 (134),63.14675324675325,275,50,2,443,0,0
Hassan,top3_pollutant,SO2 (61),63.14675324675325,275,50,2,443,0,0
Hassan,top4_pollutant,NO2 (52),63.14675324675325,275,50,2,443,0,0
Hassan,top5_pollutant,CO (16),63.14675324675325,275,50,2,443,0,0
Haveri,top1_pollutant,PM10 (304),67.83763837638377,312,94,11,396,0,0
Haveri,top2_pollutant,CO (266),67.83763837638377,312,94,11,396,0,0
Haveri,top3_pollutant,PM2.5 (163),67.83763837638377,312,94,11,396,0,0
Haveri,top4_pollutant,NO2 (35),67.83763837638377,312,94,11,396,0,0
Haveri,top5_pollutant,SO2 (27),67.83763837638377,312,94,11,396,0,0
Hisar,top1_pollutant,PM2.5 (342),150.69260700389106,42,337,150,203,8,31
Hisar,top2_pollutant,PM10 (266),150.69260700389106,42,337,150,203,8,31
Hisar,top3_pollutant,O3 (138),150.69260700389106,42,337,150,203,8,31
Hisar,top4_pollutant,SO2 (15),150.69260700389106,42,337,150,203,8,31
Hisar,top5_pollutant,CO (10),150.69260700389106,42,337,150,203,8,31
Hosur,top1_pollutant,PM10 (213),85.65675675675676,76,103,4,187,0,0
Hosur,top2_pollutant,CO (101),85.65675675675676,76,103,4,187,0,0
Hosur,top3_pollutant,PM2.5 (53),85.65675675675676,76,103,4,187,0,0
Hosur,top4_pollutant,O3 (3),85.65675675675676,76,103,4,187,0,0
Howrah,top1_pollutant,PM10 (787),119.57777777777778,214,276,205,407,0,23
Howrah,top2_pollutant,PM2.5 (585),119.57777777777778,214,276,205,407,0,23
Howrah,top3_pollutant,CO (129),119.57777777777778,214,276,205,407,0,23
Howrah,top4_pollutant,O3 (121),119.57777777777778,214,276,205,407,0,23
Howrah,top5_pollutant,NO2 (87),119.57777777777778,214,276,205,407,0,23
Hubballi,top1_pollutant,PM10 (756),72.23827392120074,259,165,1,641,0,0
Hubballi,top2_pollutant,CO (289),72.23827392120074,259,165,1,641,0,0
Hubballi,top3_pollutant,PM2.5 (170),72.23827392120074,259,165,1,641,0,0
Hubballi,top4_pollutant,O3 (47),72.23827392120074,259,165,1,641,0,0
Hubballi,top5_pollutant,NO2 (11),72.23827392120074,259,165,1,641,0,0
Hyderabad,top1_pollutant,PM10 (1002),81.01244444444444,82,222,0,821,0,0
Hyderabad,top2_pollutant,PM2.5 (590),81.01244444444444,82,222,0,821,0,0
Hyderabad,top3_pollutant,CO (171),81.01244444444444,82,222,0,821,0,0
Hyderabad,top4_pollutant,O3 (152),81.01244444444444,82,222,0,821,0,0
Hyderabad,top5_pollutant,NO2 (119),81.01244444444444,82,222,0,821,0,0
Imphal,top1_pollutant,SO2 (682),100.9273607748184,15,368,15,423,2,3
Imphal,top2_pollutant,PM2.5 (212),100.9273607748184,15,368,15,423,2,3
Imphal,top3_pollutant,O3 (120),100.9273607748184,15,368,15,423,2,3
Imphal,top4_pollutant,PM10 (112),100.9273607748184,15,368,15,423,2,3
Indore,top1_pollutant,PM10 (850),97.64118705035972,105,394,32,581,0,0
Indore,top2_pollutant,PM2.5 (378),97.64118705035972,105,394,32,581,0,0
Indore,top3_pollutant,SO2 (112),97.64118705035972,105,394,32,581,0,0
Indore,top4_pollutant,NO2 (90),97.64118705035972,105,394,32,581,0,0
Indore,top5_pollutant,CO (82),97.64118705035972,105,394,32,581,0,0
Jabalpur,top1_pollutant,PM10 (690),112.11444141689373,116,459,84,433,0,9
Jabalpur,top2_pollutant,PM2.5 (369),112.11444141689373,116,459,84,433,0,9
Jabalpur,top3_pollutant,O3 (363),112.11444141689373,116,459,84,433,0,9
Jabalpur,top4_pollutant,CO (130),112.11444141689373,116,459,84,433,0,9
Jabalpur,top5_pollutant,NO2 (13),112.11444141689373,116,459,84,433,0,9
Jaipur,top1_pollutant,PM10 (825),131.37511111111112,57,638,123,300,0,7
Jaipur,top2_pollutant,PM2.5 (550),131.37511111111112,57,638,123,300,0,7
Jaipur,top3_pollutant,O3 (330),131.37511111111112,57,638,123,300,0,7
Jaipur,top4_pollutant,CO (76),131.37511111111112,57,638,123,300,0,7
Jaipur,top5_pollutant,NO2 (46),131.37511111111112,57,638,123,300,0,7
Jaisalmer,top1_pollutant,PM10 (531),128.31259044862517,17,369,62,228,0,15
Jaisalmer,top2_pollutant,PM2.5 (102),128.31259044862517,17,369,62,228,0,15
Jaisalmer,top3_pollutant,O3 (54),128.31259044862517,17,369,62,228,0,15
Jaisalmer,top4_pollutant,CO (4),128.31259044862517,17,369,62,228,0,15
Jalandhar,top1_pollutant,PM10 (783),109.85004516711834,74,452,84,495,0,2
Jalandhar,top2_pollutant,PM2.5 (272),109.85004516711834,74,452,84,495,0,2
Jalandhar,top3_pollutant,O3 (40),109.85004516711834,74,452,84,495,0,2
Jalandhar,top4_pollutant,CO (7),109.85004516711834,74,452,84,495,0,2
Jalandhar,top5_pollutant,NO2 (5),109.85004516711834,74,452,84,495,0,2
Jalgaon,top1_pollutant,PM10 (460),110.51355421686748,77,307,49,229,0,2
Jalgaon,top2_pollutant,PM2.5 (173),110.51355421686748,77,307,49,229,0,2
Jalgaon,top3_pollutant,O3 (29),110.51355421686748,77,307,49,229,0,2
Jalgaon,top4_pollutant,CO (2),110.51355421686748,77,307,49,229,0,2
Jalna,top1_pollutant,PM10 (292),110.06724137931035,73,256,29,217,0,5
Jalna,top2_pollutant,PM2.5 (216),110.06724137931035,73,256,29,217,0,5
Jalna,top3_pollutant,O3 (52),110.06724137931035,73,256,29,217,0,5
Jalna,top4_pollutant,NO2 (20),110.06724137931035,73,256,29,217,0,5
Jalore,top1_pollutant,PM10 (401),127.775390625,26,310,38,131,0,7
Jalore,top2_pollutant,PM2.5 (77),127.775390625,26,310,38,131,0,7
Jalore,top3_pollutant,O3 (34),127.775390625,26,310,38,131,0,7
Jhalawar,top1_pollutant,PM10 (438),106.93774834437086,71,299,45,336,0,4
Jhalawar,top2_pollutant,PM2.5 (191),106.93774834437086,71,299,45,336,0,4
Jhalawar,top3_pollutant,O3 (115),106.93774834437086,71,299,45,336,0,4
Jhalawar,top4_pollutant,CO (9),106.93774834437086,71,299,45,336,0,4
Jhalawar,top5_pollutant,NO2 (2),106.93774834437086,71,299,45,336,0,4
Jhansi,top1_pollutant,PM10 (723),92.55237154150197,217,341,38,416,0,0
Jhansi,top2_pollutant,PM2.5 (202),92.55237154150197,217,341,38,416,0,0
Jhansi,top3_pollutant,SO2 (46),92.55237154150197,217,341,38,416,0,0
Jhansi,top4_pollutant,O3 (29),92.55237154150197,217,341,38,416,0,0
Jhansi,top5_pollutant,CO (10),92.55237154150197,217,341,38,416,0,0
Jhunjhunu,top1_pollutant,PM10 (353),151.20158102766797,18,386,141,182,1,31
Jhunjhunu,top2_pollutant,O3 (197),151.20158102766797,18,386,141,182,1,31
Jhunjhunu,top3_pollutant,PM2.5 (196),151.20158102766797,18,386,141,182,1,31
Jhunjhunu,top4_pollutant,CO (13),151.20158102766797,18,386,141,182,1,31
Jind,top1_pollutant,PM2.5 (411),141.49324324324326,18,304,138,366,9,53
Jind,top2_pollutant,PM10 (261),141.49324324324326,18,304,138,366,9,53
Jind,top3_pollutant,CO (176),141.49324324324326,18,304,138,366,9,53
Jind,top4_pollutant,O3 (40),141.49324324324326,18,304,138,366,9,53
Jodhpur,top1_pollutant,PM10 (818),126.66068222621185,47,654,91,317,0,5
Jodhpur,top2_pollutant,PM2.5 (364),126.66068222621185,47,654,91,317,0,5
Jodhpur,top3_pollutant,O3 (227),126.66068222621185,47,654,91,317,0,5
Jodhpur,top4_pollutant,CO (11),126.66068222621185,47,654,91,317,0,5
Jodhpur,top5_pollutant,NO2 (6),126.66068222621185,47,654,91,317,0,5
Jorapokhar,top1_pollutant,PM10 (139),144.58389261744966,0,117,16,16,0,0
Jorapokhar,top2_pollutant,O3 (4),144.58389261744966,0,117,16,16,0,0
Jorapokhar,top3_pollutant,CO (3),144.58389261744966,0,117,16,16,0,0
Jorapokhar,top4_pollutant,PM2.5 (3),144.58389261744966,0,117,16,16,0,0
Kadapa,top1_pollutant,PM2.5 (296),66.92207792207792,225,73,6,312,0,0
Kadapa,top2_pollutant,O3 (151),66.92207792207792,225,73,6,312,0,0
Kadapa,top3_pollutant,PM10 (116),66.92207792207792,225,73,6,312,0,0
Kadapa,top4_pollutant,CO (30),66.92207792207792,225,73,6,312,0,0
Kadapa,top5_pollutant,NO2 (23),66.92207792207792,225,73,6,312,0,0
Kaithal,top1_pollutant,PM10 (451),138.53239740820734,95,349,152,282,3,45
Kaithal,top2_pollutant,PM2.5 (413),138.53239740820734,95,349,152,282,3,45
Kaithal,top3_pollutant,O3 (50),138.53239740820734,95,349,152,282,3,45
Kaithal,top4_pollutant,SO2 (9),138.53239740820734,95,349,152,282,3,45
Kaithal,top5_pollutant,NO2 (2),138.53239740820734,95,349,152,282,3,45
Kalaburagi,top1_pollutant,PM10 (572),64.42767295597484,382,119,3,450,0,0
Kalaburagi,top2_pollutant,CO (219),64.42767295597484,382,119,3,450,0,0
Kalaburagi,top3_pollutant,PM2.5 (196),64.42767295597484,382,119,3,450,0,0
Kalaburagi,top4_pollutant,O3 (149),64.42767295597484,382,119,3,450,0,0
Kalaburagi,top5_pollutant,SO2 (87),64.42767295597484,382,119,3,450,0,0
Kalyan,top1_pollutant,PM10 (866),108.52475247524752,112,486,47,362,0,3
Kalyan,top2_pollutant,PM2.5 (74),108.52475247524752,112,486,47,362,0,3
Kalyan,top3_pollutant,CO (55),108.52475247524752,112,486,47,362,0,3
Kalyan,top4_pollutant,O3 (40),108.52475247524752,112,486,47,362,0,3
Kalyan,top5_pollutant,NO2 (15),108.52475247524752,112,486,47,362,0,3
Kanchipuram,top1_pollutant,PM10 (354),56.84848484848485,205,23,1,199,0,1
Kanchipuram,top2_pollutant,SO2 (39),56.84848484848485,205,23,1,199,0,1
Kanchipuram,top3_pollutant,PM2.5 (14),56.84848484848485,205,23,1,199,0,1
Kanchipuram,top4_pollutant,CO (13),56.84848484848485,205,23,1,199,0,1
Kanchipuram,top5_pollutant,O3 (9),56.84848484848485,205,23,1,199,0,1
Kannur,top1_pollutant,PM10 (587),66.0230303030303,18,8,0,799,0,0
Kannur,top2_pollutant,PM2.5 (170),66.0230303030303,18,8,0,799,0,0
Kannur,top3_pollutant,CO (68),66.0230303030303,18,8,0,799,0,0
Kanpur,top1_pollutant,PM10 (783),111.61422222222222,113,519,72,416,0,5
Kanpur,top2_pollutant,PM2.5 (639),111.61422222222222,113,519,72,416,0,5
Kanpur,top3_pollutant,O3 (209),111.61422222222222,113,519,72,416,0,5
Kanpur,top4_pollutant,CO (195),111.61422222222222,113,519,72,416,0,5
Kanpur,top5_pollutant,NO2 (41),111.61422222222222,113,519,72,416,0,5
Karauli,top1_pollutant,O3 (305),108.29591836734694,104,238,37,284,0,23
Karauli,top2_pollutant,PM10 (219),108.29591836734694,104,238,37,284,0,23
Karauli,top3_pollutant,PM2.5 (150),108.29591836734694,104,238,37,284,0,23
Karauli,top4_pollutant,NO2 (6),108.29591836734694,104,238,37,284,0,23
Karauli,top5_pollutant,CO (5),108.29591836734694,104,238,37,284,0,23
Karnal,top1_pollutant,PM10 (514),108.8239060832444,174,316,87,345,0,15
Karnal,top2_pollutant,PM2.5 (366),108.8239060832444,174,316,87,345,0,15
Karnal,top3_pollutant,O3 (31),108.8239060832444,174,316,87,345,0,15
Karnal,top4_pollutant,CO (14),108.8239060832444,174,316,87,345,0,15
Karnal,top5_pollutant,SO2 (12),108.8239060832444,174,316,87,345,0,15
Karur,top1_pollutant,PM10 (69),69.25806451612904,47,16,0,92,0,0
Karur,top2_pollutant,PM2.5 (49),69.25806451612904,47,16,0,92,0,0
Karur,top3_pollutant,CO (22),69.25806451612904,47,16,0,92,0,0
Karur,top4_pollutant,O3 (10),69.25806451612904,47,16,0,92,0,0
Karur,top5_pollutant,SO2 (5),69.25806451612904,47,16,0,92,0,0
Karwar,top1_pollutant,PM10 (258),58.032467532467535,125,18,2,163,0,0
Karwar,top2_pollutant,O3 (21),58.032467532467535,125,18,2,163,0,0
